Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
Benin,2040,35-39,35,5,607.831,605.324,1213.155
Bhutan,2040,35-39,35,5,38.705,30.614,69.319
Bolivia (Plurinational State of),2040,35-39,35,5,534.916,530.292,1065.208
Bosnia and Herzegovina,2040,35-39,35,5,82.479,79.751,162.23
Botswana,2040,35-39,35,5,115.258,111.187,226.445
Brazil,2040,35-39,35,5,7921.047,7874.626,15795.673
Brunei Darussalam,2040,35-39,35,5,17.007,16.17,33.177
Bulgaria,2040,35-39,35,5,155.152,141.835,296.987
Burkina Faso,2040,35-39,35,5,1066.453,1048.366,2114.819
Burundi,2040,35-39,35,5,566.397,575.969,1142.366
Cabo Verde,2040,35-39,35,5,21.847,21.806,43.653
Cambodia,2040,35-39,35,5,644.042,681.298,1325.34
Cameroon,2040,35-39,35,5,1324.405,1325.437,2649.842
Canada,2040,35-39,35,5,1372.643,1339.471,2712.114
Chad,2040,35-39,35,5,821.002,828.69,1649.692
Channel Islands,2040,35-39,35,5,5.99,5.783,11.773
Chile,2040,35-39,35,5,628.498,613.17,1241.668
China,2040,35-39,35,5,43036.064,37397.184,80433.248
"China, Hong Kong SAR",2040,35-39,35,5,167.658,175.274,342.932
"China, Macao SAR",2040,35-39,35,5,18.962,18.345,37.307
"China, Taiwan Province of China",2040,35-39,35,5,633.659,609.07,1242.729
Colombia,2040,35-39,35,5,2011.666,1992.477,4004.143
Comoros,2040,35-39,35,5,41.781,40.85,82.631
Congo,2040,35-39,35,5,269.909,269.318,539.227
Costa Rica,2040,35-39,35,5,185.832,180.277,366.109
Croatia,2040,35-39,35,5,97.104,92.203,189.307
Cuba,2040,35-39,35,5,314.619,298.092,612.711
Curaçao,2040,35-39,35,5,6.031,5.901,11.932
Cyprus,2040,35-39,35,5,47.271,42.249,89.52
Czechia,2040,35-39,35,5,280.348,271.051,551.399
Côte d'Ivoire,2040,35-39,35,5,1341.267,1344.575,2685.842
Dem. People's Republic of Korea,2040,35-39,35,5,925.795,897.242,1823.037
Democratic Republic of the Congo,2040,35-39,35,5,4401.58,4447.191,8848.771
Denmark,2040,35-39,35,5,190.876,189.859,380.735
Djibouti,2040,35-39,35,5,48.647,41.056,89.703
Dominican Republic,2040,35-39,35,5,425.007,418.31,843.317
Ecuador,2040,35-39,35,5,751.486,741.79,1493.276
Egypt,2040,35-39,35,5,4331.114,4125.21,8456.324
El Salvador,2040,35-39,35,5,232.363,255.216,487.579
Equatorial Guinea,2040,35-39,35,5,108.957,72.852,181.809
Eritrea,2040,35-39,35,5,166.624,162.856,329.48
Estonia,2040,35-39,35,5,29.878,28.569,58.447
Eswatini,2040,35-39,35,5,52.798,52.323,105.121
Ethiopia,2040,35-39,35,5,6199.107,6215.282,12414.389
Fiji,2040,35-39,35,5,33.454,32.106,65.56
Finland,2040,35-39,35,5,171.306,160.111,331.417
France,2040,35-39,35,5,1946.515,1988.75,3935.265
French Guiana,2040,35-39,35,5,15.926,16.187,32.113
French Polynesia,2040,35-39,35,5,10.751,9.603,20.354
Gabon,2040,35-39,35,5,94.133,93.762,187.895
Gambia,2040,35-39,35,5,118.56,122.127,240.687
Georgia,2040,35-39,35,5,95.883,87.033,182.916
Germany,2040,35-39,35,5,2359.423,2196.661,4556.084
Ghana,2040,35-39,35,5,1504.13,1443.737,2947.867
Greece,2040,35-39,35,5,272.563,261.925,534.488
Grenada,2040,35-39,35,5,3.428,3.305,6.733
Guadeloupe,2040,35-39,35,5,13.205,13.393,26.598
Guam,2040,35-39,35,5,6.669,6.343,13.012
Guatemala,2040,35-39,35,5,921.336,919.835,1841.171
Guinea,2040,35-39,35,5,714.644,702.083,1416.727
Guinea-Bissau,2040,35-39,35,5,93.858,95.603,189.461
Guyana,2040,35-39,35,5,29.724,28.195,57.919
Haiti,2040,35-39,35,5,496.673,499.641,996.314
Honduras,2040,35-39,35,5,505.449,491.753,997.202
Hungary,2040,35-39,35,5,256.094,244.241,500.335
Iceland,2040,35-39,35,5,11.379,11.147,22.526
India,2040,35-39,35,5,64107.94,57566.539,121674.479
Indonesia,2040,35-39,35,5,11591.073,10885.199,22476.272
Iran (Islamic Republic of),2040,35-39,35,5,2721.298,2623.123,5344.421
Iraq,2040,35-39,35,5,2061.3,1986.687,4047.987
Ireland,2040,35-39,35,5,172.623,168.13,340.753
Israel,2040,35-39,35,5,355.156,339.252,694.408
Italy,2040,35-39,35,5,1627.399,1545.886,3173.285
Jamaica,2040,35-39,35,5,100.463,100.053,200.516
Japan,2040,35-39,35,5,2961.13,2824.631,5785.761
Jordan,2040,35-39,35,5,452.415,436.762,889.177
Kazakhstan,2040,35-39,35,5,553.994,537.86,1091.854
Kenya,2040,35-39,35,5,2860.401,2873.644,5734.045
Kiribati,2040,35-39,35,5,4.387,4.284,8.671
Kuwait,2040,35-39,35,5,280.449,157.881,438.33
Kyrgyzstan,2040,35-39,35,5,233.122,227.124,460.246
Latvia,2040,35-39,35,5,36.083,35.543,71.626
Lebanon,2040,35-39,35,5,216.583,205.358,421.941
Lesotho,2040,35-39,35,5,90.289,86.556,176.845
Liberia,2040,35-39,35,5,262.049,256.457,518.506
Libya,2040,35-39,35,5,273.701,268.242,541.943
Lithuania,2040,35-39,35,5,50.522,47.338,97.86
Luxembourg,2040,35-39,35,5,24.854,23.725,48.579
Madagascar,2040,35-39,35,5,1448.874,1455.285,2904.159
Malawi,2040,35-39,35,5,1019.881,1046.149,2066.03
Malaysia,2040,35-39,35,5,1435.966,1341.98,2777.946
Maldives,2040,35-39,35,5,18.405,13.379,31.784
Mali,2040,35-39,35,5,996.196,993.368,1989.564
Malta,2040,35-39,35,5,11.289,10.925,22.214
Martinique,2040,35-39,35,5,10.786,11.232,22.018
Mauritania,2040,35-39,35,5,233.74,229.295,463.035
Mauritius,2040,35-39,35,5,46.797,45.855,92.652
Mayotte,2040,35-39,35,5,14.753,14.533,29.286
Melanesia,2040,35-39,35,5,547.02,519.796,1066.816
Mexico,2040,35-39,35,5,5392.965,5370.408,10763.373
Micronesia,2040,35-39,35,5,21.894,20.941,42.835
Mongolia,2040,35-39,35,5,105.481,106.057,211.538
Montenegro,2040,35-39,35,5,19.546,17.794,37.34
Morocco,2040,35-39,35,5,1442.011,1374.486,2816.497
Mozambique,2040,35-39,35,5,1631.65,1693.843,3325.493
Myanmar,2040,35-39,35,5,2375.772,2439.033,4814.805
Namibia,2040,35-39,35,5,109.543,113.693,223.236
Nepal,2040,35-39,35,5,1428.19,1543.823,2972.013
Netherlands,2040,35-39,35,5,548.644,523.78,1072.424
New Caledonia,2040,35-39,35,5,11.545,11.193,22.738
New Zealand,2040,35-39,35,5,162.768,164.429,327.197
Nicaragua,2040,35-39,35,5,284.269,273.981,558.25
Niger,2040,35-39,35,5,1274.156,1237.412,2511.568
Nigeria,2040,35-39,35,5,9887.241,9617.79,19505.031
North Macedonia,2040,35-39,35,5,60.205,56.956,117.161
Norway,2040,35-39,35,5,208.77,195.375,404.145
Oceania (excluding Australia and New Zealand),2040,35-39,35,5,595.193,564.985,1160.178
Oman,2040,35-39,35,5,376.95,147.436,524.386
Pakistan,2040,35-39,35,5,10848.895,10083.978,20932.873
Panama,2040,35-39,35,5,180.99,179.687,360.677
Papua New Guinea,2040,35-39,35,5,453.922,431.625,885.547
Paraguay,2040,35-39,35,5,307.024,296.909,603.933
Peru,2040,35-39,35,5,1119.937,1207.586,2327.523
Philippines,2040,35-39,35,5,5100.229,4817.597,9917.826
Poland,2040,35-39,35,5,852.583,833.37,1685.953
Polynesia,2040,35-39,35,5,26.279,24.248,50.527
Portugal,2040,35-39,35,5,283.846,267.233,551.079
Puerto Rico,2040,35-39,35,5,106.951,97.852,204.803
Qatar,2040,35-39,35,5,314.629,86.783,401.412
Republic of Korea,2040,35-39,35,5,1332.954,1208.143,2541.097
Republic of Moldova,2040,35-39,35,5,100.012,94.823,194.835
Romania,2040,35-39,35,5,489.117,464.835,953.952
Russian Federation,2040,35-39,35,5,3581.313,3544.871,7126.184
Rwanda,2040,35-39,35,5,628.163,653.114,1281.277
Réunion,2040,35-39,35,5,33.005,33.008,66.013
Saint Lucia,2040,35-39,35,5,6.446,6.478,12.924
Saint Vincent and the Grenadines,2040,35-39,35,5,4.232,3.984,8.216
Samoa,2040,35-39,35,5,7.552,6.895,14.447
Sao Tome and Principe,2040,35-39,35,5,10.66,10.523,21.183
Saudi Arabia,2040,35-39,35,5,1814.774,1182.519,2997.293
Senegal,2040,35-39,35,5,814.929,831.614,1646.543
Serbia,2040,35-39,35,5,246.288,230.86,477.148
Seychelles,2040,35-39,35,5,2.873,2.804,5.677
Sierra Leone,2040,35-39,35,5,395.026,387.742,782.768
Singapore,2040,35-39,35,5,182.316,162.82,345.136
Slovakia,2040,35-39,35,5,134.363,129.006,263.369
Slovenia,2040,35-39,35,5,49.9,47.44,97.34
Solomon Islands,2040,35-39,35,5,32.908,30.741,63.649
Somalia,2040,35-39,35,5,786.893,797.397,1584.29
Spain,2040,35-39,35,5,1204.171,1146.641,2350.812
Sri Lanka,2040,35-39,35,5,640.813,705.258,1346.071
State of Palestine,2040,35-39,35,5,254.896,247.234,502.13
Sudan,2040,35-39,35,5,2277.51,2266.276,4543.786
Suriname,2040,35-39,35,5,23.693,22.38,46.073
Sweden,2040,35-39,35,5,319.289,309.138,628.427
Switzerland,2040,35-39,35,5,273.819,269.399,543.218
Syrian Arab Republic,2040,35-39,35,5,850.121,829.704,1679.825
Tajikistan,2040,35-39,35,5,371.021,366.619,737.64
Thailand,2040,35-39,35,5,2201.235,2140.103,4341.338
Timor-Leste,2040,35-39,35,5,67.805,66.625,134.43
Togo,2040,35-39,35,5,417.094,414.151,831.245
Tonga,2040,35-39,35,5,4.531,4.177,8.708
Trinidad and Tobago,2040,35-39,35,5,42.731,42.323,85.054
Tunisia,2040,35-39,35,5,398.025,369.317,767.342
Turkey,2040,35-39,35,5,3211.551,3127.673,6339.224
Turkmenistan,2040,35-39,35,5,230.049,229.06,459.109
Uganda,2040,35-39,35,5,2434.913,2462.331,4897.244
Ukraine,2040,35-39,35,5,983.481,949.15,1932.631
United Arab Emirates,2040,35-39,35,5,779.561,369.523,1149.084
United Kingdom,2040,35-39,35,5,2098.916,2034.191,4133.107
United Republic of Tanzania,2040,35-39,35,5,3052.589,3053.833,6106.422
United States Virgin Islands,2040,35-39,35,5,2.811,2.558,5.369
United States of America,2040,35-39,35,5,11971.14,11776.343,23747.483
Uruguay,2040,35-39,35,5,119.173,115.996,235.169
Uzbekistan,2040,35-39,35,5,1250.57,1214.673,2465.243
Vanuatu,2040,35-39,35,5,15.191,14.131,29.322
Venezuela (Bolivarian Republic of),2040,35-39,35,5,1291.335,1301.061,2592.396
Viet Nam,2040,35-39,35,5,3106.094,2960.065,6066.159
Yemen,2040,35-39,35,5,1512.4,1495.751,3008.151
Zambia,2040,35-39,35,5,988.484,1010.06,1998.544
Zimbabwe,2040,35-39,35,5,692.993,723.631,1416.624
Afghanistan,2040,40-44,40,5,1848.856,1789.354,3638.21
Albania,2040,40-44,40,5,100.991,95.132,196.123
Algeria,2040,40-44,40,5,1485.249,1432.929,2918.178
Angola,2040,40-44,40,5,1311.826,1384.645,2696.471
Antigua and Barbuda,2040,40-44,40,5,3.742,3.7,7.442
Argentina,2040,40-44,40,5,1715.581,1695.711,3411.292
Armenia,2040,40-44,40,5,82.523,78.78,161.303
Aruba,2040,40-44,40,5,3.859,3.911,7.77
Australia,2040,40-44,40,5,927.755,923.102,1850.857
Austria,2040,40-44,40,5,286.891,271.153,558.044
Azerbaijan,2040,40-44,40,5,367.642,336.345,703.987
Bahamas,2040,40-44,40,5,17.18,17.503,34.683
Bahrain,2040,40-44,40,5,131.15,71.337,202.487
Bangladesh,2040,40-44,40,5,7161.074,7119.938,14281.012
Barbados,2040,40-44,40,5,9.246,8.992,18.238
Belarus,2040,40-44,40,5,213.753,207.543,421.296
Belgium,2040,40-44,40,5,358.012,344.686,702.698
Belize,2040,40-44,40,5,19.495,20.424,39.919
Benin,2040,40-44,40,5,518.086,519.278,1037.364
Bhutan,2040,40-44,40,5,40.704,32.234,72.938
Bolivia (Plurinational State of),2040,40-44,40,5,495.634,497.42,993.054
Bosnia and Herzegovina,2040,40-44,40,5,109.255,103.179,212.434
Botswana,2040,40-44,40,5,101.619,99.2,200.819
Brazil,2040,40-44,40,5,8285.36,8332.992,16618.352
Brunei Darussalam,2040,40-44,40,5,18.021,16.391,34.412
Bulgaria,2040,40-44,40,5,147.301,135.597,282.898
Burkina Faso,2040,40-44,40,5,871.788,867.21,1738.998
Burundi,2040,40-44,40,5,474.362,487.536,961.898
Cabo Verde,2040,40-44,40,5,23.101,22.099,45.2
Cambodia,2040,40-44,40,5,686.243,710.219,1396.462
Cameroon,2040,40-44,40,5,1101.368,1105.777,2207.145
Canada,2040,40-44,40,5,1481.225,1432.104,2913.329
Chad,2040,40-44,40,5,660.654,665.422,1326.076
Channel Islands,2040,40-44,40,5,6.346,6.024,12.37
Chile,2040,40-44,40,5,676.257,662.69,1338.947
China,2040,40-44,40,5,45104.176,40021.969,85126.145
"China, Hong Kong SAR",2040,40-44,40,5,214.032,232.411,446.443
"China, Macao SAR",2040,40-44,40,5,24.168,23.477,47.645
"China, Taiwan Province of China",2040,40-44,40,5,778.697,750.823,1529.52
Colombia,2040,40-44,40,5,2035.716,2039.64,4075.356
Comoros,2040,40-44,40,5,36.721,35.986,72.707
Congo,2040,40-44,40,5,219.587,220.053,439.64
Costa Rica,2040,40-44,40,5,202.619,197.954,400.573
Croatia,2040,40-44,40,5,116.688,111.634,228.322
Cuba,2040,40-44,40,5,344.291,328.127,672.418
Curaçao,2040,40-44,40,5,5.879,5.765,11.644
Cyprus,2040,40-44,40,5,49.975,44.117,94.092
Czechia,2040,40-44,40,5,267.087,258.395,525.482
Côte d'Ivoire,2040,40-44,40,5,1137.56,1152.217,2289.777
Dem. People's Republic of Korea,2040,40-44,40,5,953.521,922.407,1875.928
Democratic Republic of the Congo,2040,40-44,40,5,3542.05,3606.925,7148.975
Denmark,2040,40-44,40,5,205.074,200.058,405.132
Djibouti,2040,40-44,40,5,46.911,40.547,87.458
Dominican Republic,2040,40-44,40,5,417.774,417.366,835.14
Ecuador,2040,40-44,40,5,741.346,738.411,1479.757
Egypt,2040,40-44,40,5,4149.894,3997.042,8146.936
El Salvador,2040,40-44,40,5,252.868,288.412,541.28
Equatorial Guinea,2040,40-44,40,5,101.933,60.758,162.691
Eritrea,2040,40-44,40,5,122.716,123.437,246.153
Estonia,2040,40-44,40,5,27.591,27.011,54.602
Eswatini,2040,40-44,40,5,46.925,43.112,90.037
Ethiopia,2040,40-44,40,5,5548.96,5551.976,11100.936
Fiji,2040,40-44,40,5,31.7,31.209,62.909
Finland,2040,40-44,40,5,175.663,164.929,340.592
France,2040,40-44,40,5,1909.018,1958.305,3867.323
French Guiana,2040,40-44,40,5,14.145,14.22,28.365
French Polynesia,2040,40-44,40,5,10.281,10.228,20.509
Gabon,2040,40-44,40,5,86.416,85.912,172.328
Gambia,2040,40-44,40,5,100.839,104.327,205.166
Georgia,2040,40-44,40,5,103.94,96.52,200.46
Germany,2040,40-44,40,5,2556.029,2360.501,4916.53
Ghana,2040,40-44,40,5,1357.758,1304.684,2662.442
Greece,2040,40-44,40,5,269.616,259.915,529.531
Grenada,2040,40-44,40,5,4.013,3.961,7.974
Guadeloupe,2040,40-44,40,5,12.557,12.878,25.435
Guam,2040,40-44,40,5,6.796,6.198,12.994
Guatemala,2040,40-44,40,5,840.201,855.464,1695.665
Guinea,2040,40-44,40,5,611.723,600.771,1212.494
Guinea-Bissau,2040,40-44,40,5,79.224,82.612,161.836
Guyana,2040,40-44,40,5,32.695,29.444,62.139
Haiti,2040,40-44,40,5,454.811,473.509,928.32
Honduras,2040,40-44,40,5,487.06,478.696,965.756
Hungary,2040,40-44,40,5,268.64,257.688,526.328
Iceland,2040,40-44,40,5,11.683,11.283,22.966
India,2040,40-44,40,5,61711.686,55720.809,117432.495
Indonesia,2040,40-44,40,5,11169.28,10595.61,21764.89
Iran (Islamic Republic of),2040,40-44,40,5,2704.15,2688.94,5393.09
Iraq,2040,40-44,40,5,1874.922,1820.787,3695.709
Ireland,2040,40-44,40,5,158.631,155.705,314.336
Israel,2040,40-44,40,5,330.511,315.813,646.324
Italy,2040,40-44,40,5,1652.473,1549.614,3202.087
Jamaica,2040,40-44,40,5,113.912,113.7,227.612
Japan,2040,40-44,40,5,3085.48,2949.591,6035.071
Jordan,2040,40-44,40,5,405.991,389.46,795.451
Kazakhstan,2040,40-44,40,5,537.241,526.676,1063.917
Kenya,2040,40-44,40,5,2434.918,2482.155,4917.073
Kiribati,2040,40-44,40,5,4.733,4.803,9.536
Kuwait,2040,40-44,40,5,214.401,143.43,357.831
Kyrgyzstan,2040,40-44,40,5,239.791,236.396,476.187
Latvia,2040,40-44,40,5,29.001,27.248,56.249
Lebanon,2040,40-44,40,5,223.812,223.363,447.175
Lesotho,2040,40-44,40,5,82.309,77.111,159.42
Liberia,2040,40-44,40,5,215.528,213.771,429.299
Libya,2040,40-44,40,5,261.005,259.765,520.77
Lithuania,2040,40-44,40,5,56.088,54.842,110.93
Luxembourg,2040,40-44,40,5,26.235,24.747,50.982
Madagascar,2040,40-44,40,5,1267.418,1287.523,2554.941
Malawi,2040,40-44,40,5,837.844,877.217,1715.061
Malaysia,2040,40-44,40,5,1502.272,1418.712,2920.984
Maldives,2040,40-44,40,5,22.344,15.396,37.74
Mali,2040,40-44,40,5,766.818,776.639,1543.457
Malta,2040,40-44,40,5,13.481,12.797,26.278
Martinique,2040,40-44,40,5,11.091,11.356,22.447
Mauritania,2040,40-44,40,5,205.165,201.355,406.52
Mauritius,2040,40-44,40,5,45.609,45.827,91.436
Mayotte,2040,40-44,40,5,12.279,12.19,24.469
Melanesia,2040,40-44,40,5,491.539,471.117,962.656
Mexico,2040,40-44,40,5,5176.716,5286.471,10463.187
Micronesia,2040,40-44,40,5,21.976,20.779,42.755
Mongolia,2040,40-44,40,5,108.292,110.966,219.258
Montenegro,2040,40-44,40,5,20.489,18.986,39.475
Morocco,2040,40-44,40,5,1392.582,1337.571,2730.153
Mozambique,2040,40-44,40,5,1290.05,1372.253,2662.303
Myanmar,2040,40-44,40,5,2195.079,2293.763,4488.842
Namibia,2040,40-44,40,5,106.099,112.543,218.642
Nepal,2040,40-44,40,5,1463.26,1646.431,3109.691
Netherlands,2040,40-44,40,5,545.011,522.568,1067.579
New Caledonia,2040,40-44,40,5,12.409,11.878,24.287
New Zealand,2040,40-44,40,5,174.767,172.49,347.257
Nicaragua,2040,40-44,40,5,273.392,268.942,542.334
Niger,2040,40-44,40,5,1000.312,968.053,1968.365
Nigeria,2040,40-44,40,5,8023.234,7861.13,15884.364
North Macedonia,2040,40-44,40,5,64.697,61.372,126.069
Norway,2040,40-44,40,5,216.675,199.527,416.202
Oceania (excluding Australia and New Zealand),2040,40-44,40,5,537.632,515.014,1052.646
Oman,2040,40-44,40,5,371.108,137.055,508.163
Pakistan,2040,40-44,40,5,10122.783,9583.077,19705.86
Panama,2040,40-44,40,5,175.448,176.212,351.66
Papua New Guinea,2040,40-44,40,5,405.657,388.907,794.564
Paraguay,2040,40-44,40,5,313.338,303.77,617.108
Peru,2040,40-44,40,5,1138.362,1340.185,2478.547
Philippines,2040,40-44,40,5,4859.591,4678.746,9538.337
Poland,2040,40-44,40,5,959.941,950.516,1910.457
Polynesia,2040,40-44,40,5,24.117,23.118,47.235
Portugal,2040,40-44,40,5,280.424,277.018,557.442
Puerto Rico,2040,40-44,40,5,86.829,75.225,162.054
Qatar,2040,40-44,40,5,279.103,78.308,357.411
Republic of Korea,2040,40-44,40,5,1704.929,1543.058,3247.987
Republic of Moldova,2040,40-44,40,5,116.714,114.875,231.589
Romania,2040,40-44,40,5,497.309,468.382,965.691
Russian Federation,2040,40-44,40,5,3233.05,3266.388,6499.438
Rwanda,2040,40-44,40,5,542.913,568.62,1111.533
Réunion,2040,40-44,40,5,31.008,30.534,61.542
Saint Lucia,2040,40-44,40,5,7.657,7.818,15.475
Saint Vincent and the Grenadines,2040,40-44,40,5,4.299,4.194,8.493
Samoa,2040,40-44,40,5,6.774,5.924,12.698
Sao Tome and Principe,2040,40-44,40,5,7.812,7.724,15.536
Saudi Arabia,2040,40-44,40,5,1767.998,1187.639,2955.637
Senegal,2040,40-44,40,5,687.181,717.724,1404.905
Serbia,2040,40-44,40,5,254.734,240.117,494.851
Seychelles,2040,40-44,40,5,2.9,2.808,5.708
Sierra Leone,2040,40-44,40,5,333.531,329.265,662.796
Singapore,2040,40-44,40,5,254.185,205.098,459.283
Slovakia,2040,40-44,40,5,147.49,141.866,289.356
Slovenia,2040,40-44,40,5,51.663,48.579,100.242
Solomon Islands,2040,40-44,40,5,28.94,26.606,55.546
Somalia,2040,40-44,40,5,647.282,661.768,1309.05
Spain,2040,40-44,40,5,1198.713,1150.269,2348.982
Sri Lanka,2040,40-44,40,5,580.458,644.699,1225.157
State of Palestine,2040,40-44,40,5,244.96,237.915,482.875
Sudan,2040,40-44,40,5,1940.824,1947.313,3888.137
Suriname,2040,40-44,40,5,22.588,21.74,44.328
Sweden,2040,40-44,40,5,312.655,297.592,610.247
Switzerland,2040,40-44,40,5,290.547,284.24,574.787
Syrian Arab Republic,2040,40-44,40,5,925.349,921.46,1846.809
Tajikistan,2040,40-44,40,5,383.433,383.606,767.039
